epoch,Train,Validation
1,0.6836525479952494,1.1951642115910848
2,0.10415846904118856,0.7789643228054046
3,0.08486738900343577,0.8887552618980408
4,0.06206573549037178,1.0071528290377723
5,0.023930045341451964,0.8659011469946967
6,0.03217046856880188,0.8971220265494453
