epoch,Train,Validation
1,1.0489965120951334,1.1117021497090658
2,0.8619864861170451,1.0899335590998331
3,0.6363862037658692,1.0691930516560872
4,0.5503413677215576,1.5751910739474826
5,0.5805182615915935,2.3282211536831325
6,0.314721971253554,2.3628425470987957
7,0.17540318282941977,2.3895543013678657
